CG_Content,IC
68.3333,72.7017
66.6667,73.9385
28.3333,70.5968
25,70.9712
36.6667,74.6704
41.6667,72.8155
25,70.6337
26.6667,71.9956
33.3333,71.3553
26.6667,72.5096
43.3333,74.8882
50,74.4783
41.6667,73.4691
21.6667,69.3772
25,67.8928
36.6667,71.4465
36.6667,74.8585
33.3333,70.8121
36.6667,71.7352
28.3333,68.1599
40,70.3389
36.6667,74.4072
35,73.2711
51.6667,74.162
58.3333,75.8538
46.6667,76.8992
60,72.4451
35,71.366
35,70.9343
25,69.6086
41.6667,72.7371
43.3333,75.3665
35,71.7682
43.3333,70.6981
28.3333,72.6792
46.6667,70.8461
50,78.6433
30,71.9817
40,76.1653
45,73.8679
40,75.5405
31.6667,71.7455
30,73.6486
41.6667,74.8219
28.3333,71.4131
26.6667,68.4355
18.3333,63.1863
30,72.625
36.6667,73.8323
43.3333,74.7023
35,69.7772
38.3333,75.0826
45,72.7111
45,72.1319
63.3333,72.8321
66.6667,72.05
63.3333,73.2853
43.3333,76.9112
46.6667,75.3651
60,75.8413
56.6667,70.5985
63.3333,73.4429
25,59.7329
25,70.45
28.3333,72.2951
31.6667,69.5216
33.3333,71.1115
51.6667,75.5075
50,76.0198
41.6667,74.533
55,75.9131
26.6667,67.0684
53.3333,77.092
43.3333,74.4746
50,74.8222
58.3333,76.161
71.6667,66.8132
73.3333,74.2724
80,66.1301
80,65.3694
78.3333,71.1872
70,72.2528
48.3333,75.5972
41.6667,75.4746
46.6667,75.4984
33.3333,71.7076
61.6667,75.917
53.3333,75.6016
63.3333,74.4879
61.6667,74.5711
66.6667,72.3055
68.3333,67.4501
33.3333,70.6313
35,73.8711
26.6667,72.0817
30,67.0355
23.3333,67.4689
36.6667,71.6822
31.6667,71.0131
25,70.9862
48.3333,71.0018
43.3333,71.6709
30,66.5626
25,71.641
28.3333,69.9137
36.6667,74.2765
26.6667,66.8613
33.3333,72.6652
28.3333,71.2439
20,66.0706
30,73.1865
31.6667,72.5935
31.6667,70.997
43.3333,76.2272
56.6667,76.3755
30,65.2586
35,78.1074
41.6667,73.7189
43.3333,75.7863
45,73.2353
46.6667,76.7151
70,72.5898
38.3333,70.7719
30,70.169
56.6667,75.073
61.6667,74.7487
61.6667,74.662
65,64.9205
63.3333,63.7814
51.6667,76.9687
60,73.5134
68.3333,67.4867
38.3333,74.3558
50,74.5908
35,73.955
43.3333,73.8117
40,74.4575
16.6667,48.1524
51.6667,75.5247
61.6667,73.5591
58.3333,74.5077
71.6667,71.9663
35,74.6064
36.6667,75.8729
38.3333,74.8976
31.6667,71.7016
40,76.3328
43.3333,72.5678
46.6667,76.5238
40,75.5415
51.6667,75.0776
51.6667,76.6202
30,70.6311
26.6667,69.3628
31.6667,69.4179
41.6667,76.0279
30,71.4466
38.3333,73.9916
53.3333,75.7444
31.6667,71.3674
41.6667,67.4655
35,75.3291
53.3333,75.3002
48.3333,76.4246
48.3333,76.0992
55,69.9923
61.6667,72.4114
50,75.1526
58.3333,77.2282
61.6667,75.6378
53.3333,73.5849
70,71.9159
41.6667,74.792
48.3333,73.4459
78.3333,67.2919
71.6667,71.8964
66.6667,73.7223
63.3333,76.9369
50,73.7918
68.3333,70.5266
63.3333,70.5466
56.6667,71.4377
50,74.8632
43.3333,73.5467
56.6667,69.3726
51.6667,75.7629
68.3333,71.554
60,72.3705
68.3333,68.7392
61.6667,75.3415
61.6667,74.8873
48.3333,73.5583
65,74.7067
70,70.3706
65,70.4282
63.3333,76.7812
71.6667,69.2242
65,74.9353
71.6667,71.0864
65,70.0649
75,67.2978
56.6667,76.2623
58.3333,75.6545
46.6667,76.1555
63.3333,73.6205
30,72.2238
36.6667,74.6728
51.6667,75.7862
48.3333,77.9912
56.6667,76.0781
58.3333,77.5498
56.6667,73.9375
40,74.1292
30,72.1492
25,70.9793
28.3333,70.9661
45,75.238
33.3333,71.3906
45,76.5111
30,70.6899
40,76.5243
40,74.5805
25,62.4008
40,74.0568
45,75.6672
35,73.7543
46.6667,71.5477
43.3333,74.3603
45,70.0559
46.6667,74.5306
46.6667,72.5873
48.3333,77.4879
71.6667,72.5002
71.6667,67.1501
80,65.0858
63.3333,75.2888
71.6667,70.5045
80,64.1602
71.6667,68.1866
66.6667,72.5994
81.6667,62.8161
73.3333,68.8538
50,76.5213
63.3333,76.1421
76.6667,67.5864
56.6667,74.8497
55,72.6166
58.3333,73.0252
60,69.9471
66.6667,75.6676
75,64.2734
33.3333,49.9388
40,73.9361
43.3333,75.6812
38.3333,76.4796
35,68.9887
33.3333,71.6067
53.3333,76.12
36.6667,75.2437
56.6667,68.6228
73.3333,62.8242
71.6667,73.3226
23.3333,63.457
56.6667,73.8488
51.6667,75.5905
40,76.1542
45,73.918
66.6667,75.8434
76.6667,67.3361
68.3333,73.3746
61.6667,73.8823
66.6667,71.1284
56.6667,74.7192
73.3333,71.8899
70,70.7018
73.3333,67.8485
56.6667,75.0332
58.3333,77.4658
48.3333,66.846
75,65.6512
63.3333,76.7042
61.6667,70.1581
76.6667,71.2052
85,63.3009
81.6667,66.7686
63.3333,72.0152
75,69.491
73.3333,66.6983
60,74.2092
78.3333,65.0146
68.3333,69.4932
66.6667,71.6364
63.3333,73.9508
46.6667,75.5079
46.6667,76.1231
40,74.1527
68.3333,73.96
81.6667,66.0748
66.6667,71.5934
60,73.7906
76.6667,61.741
70,75.6915
75,65.4951
45,74.5981
46.6667,70.6783
26.6667,64.6997
51.6667,72.5892
45,73.856
53.3333,74.1818
61.6667,75.6919
70,71.4858
51.6667,72.5841
36.6667,74.3113
30,72.3591
31.6667,72.1112
31.6667,72.1849
28.3333,68.5528
31.6667,69.751
41.6667,74.9336
43.3333,76.3673
46.6667,73.6883
28.3333,72.5381
48.3333,76.2291
45,73.8806
61.6667,73.2851
71.6667,69.5901
78.3333,64.0845
56.6667,75.5812
68.3333,63.0524
66.6667,59.3884
65,68.4772
71.6667,73.0648
43.3333,73.7943
48.3333,75.2928
50,72.848
53.3333,73.6437
56.6667,72.667
61.6667,75.9837
53.3333,75.7767
55,76.373
58.3333,73.3583
61.6667,73.1013
66.6667,76.3138
60,74.5969
56.6667,75.3058
60,74.3251
58.3333,74.3878
56.6667,75.1171
55,77.6197
65,73.268
51.6667,72.7464
53.3333,73.7527
36.6667,74.6907
45,75.7216
31.6667,71.1906
48.3333,74.3291
61.6667,74.7185
78.3333,63.2825
85,58.9508
78.3333,66.9921
71.6667,71.3823
63.3333,75.0278
58.3333,73.6112
55,75.6435
66.6667,70.0617
46.6667,78.1762
46.6667,76.7384
55,79.3164
68.3333,69.0428
71.6667,68.9357
80,65.7015
71.6667,71.1488
40,76.5972
36.6667,70.2731
51.6667,78.4947
51.6667,78.8159
68.3333,69.8799
66.6667,74.4101
50,77.1134
50,75.9388
43.3333,73.9177
65,72.8172
51.6667,74.5782
40,74.5142
43.3333,78.0306
50,73.3739
56.6667,75.1041
45,76.2109
55,71.6556
56.6667,73.6817
55,74.2183
43.3333,78.6297
60,68.7548
56.6667,71.1972
56.6667,77.4068
61.6667,69.3748
61.6667,75.1958
53.3333,75.7215
53.3333,75.7602
50,76.6884
66.6667,71.8319
51.6667,76.7518
38.3333,77.1596
43.3333,67.14
41.6667,74.6624
53.3333,77.5599
76.6667,69.0065
71.6667,68.3215
85,68.0295
85,65.2693
73.3333,68.4872
58.3333,73.0548
38.3333,71.8524
63.3333,75.3919
55,74.7945
45,76.5026
53.3333,73.7881
65,72.9117
58.3333,75.5308
48.3333,78.2603
53.3333,75.8195
38.3333,67.7258
51.6667,76.1234
43.3333,73.2772
60,77.493
65,69.8637
43.3333,69.3491
48.3333,64.498
56.6667,78.1858
60,74.9858
60,74.4919
63.3333,72.6723
45,74.0329
25,70.2005
33.3333,72.7092
38.3333,69.4456
40,75.2987
28.3333,64.389
38.3333,74.1737
50,77.7502
55,78.2915
45,73.13
48.3333,75.9668
48.3333,74.1837
65,73.2039
71.6667,72.2391
76.6667,70.5187
66.6667,72.2078
75,71.5077
58.3333,75.737
50,74.9334
53.3333,75.7461
40,73.733
63.3333,74.3126
60,75.6655
36.6667,65.0949
40,73.8684
30,70.7874
38.3333,73.4751
41.6667,75.9903
58.3333,75.1013
56.6667,78.1201
50,77.2542
33.3333,72.9279
31.6667,71.5985
43.3333,75.5674
60,70.9017
46.6667,75.1528
66.6667,73.0405
65,76.8838
76.6667,67.3798
75,69.6389
71.6667,74.8268
56.6667,73.2614
41.6667,76.4882
55,74.9573
66.6667,72.2509
73.3333,66.6009
80,67.0309
70,71.5482
56.6667,78.5635
70,72.4608
23.3333,63.9356
28.3333,69.6296
35,71.7564
36.6667,71.6931
41.6667,74.1099
43.3333,76.6998
41.6667,73.7806
56.6667,76.1726
48.3333,75.4654
48.3333,78.0231
60,74.6801
66.6667,71.7148
73.3333,68.5305
63.3333,58.3308
53.3333,71.5023
70,72.2028
70,72.1818
68.3333,66.9081
66.6667,59.8332
73.3333,67.2134
43.3333,76.3411
38.3333,68.94
41.6667,74.5089
36.6667,73.8679
35,75.1709
35,73.922
43.3333,75.5026
46.6667,77.3781
50,68.5493
31.6667,74.2592
70,70.5397
63.3333,67.0561
58.3333,72.436
73.3333,68.5579
65,72.514
76.6667,65.0802
85,64.104
91.6667,51.421
86.6667,58.6434
73.3333,68.6955
43.3333,76.4196
50,75.2129
61.6667,73.2881
61.6667,74.9993
46.6667,79.1356
40,72.7031
63.3333,74.5032
50,75.9639
53.3333,74.0733
71.6667,66.0293
70,72.3449
55,74.3758
71.6667,71.6282
75,69.1012
78.3333,71.3653
91.6667,51.7982
85,65.1626
76.6667,66.5794
73.3333,71.9911
70,69.5362
43.3333,73.2282
40,73.1652
41.6667,73.2349
25,68.5622
23.3333,68.9891
33.3333,72.9974
38.3333,75.2905
45,74.9354
48.3333,74.2387
40,74.4995
46.6667,73.1043
50,71.0131
43.3333,80.122
40,71.919
26.6667,72.2916
25,71.3739
40,75.6132
31.6667,71.8731
46.6667,75.2266
41.6667,73.2022
48.3333,77.871
41.6667,75.2335
50,80.696
45,72.6608
40,79.3578
23.3333,71.0102
41.6667,75.1935
33.3333,73.0098
40,74.8473
45,72.2845
41.6667,75.1227
56.6667,66.8329
60,74.9595
55,75.1114
48.3333,75.4188
58.3333,73.8859
68.3333,69.4376
58.3333,75.2753
63.3333,74.0781
66.6667,70.8679
36.6667,71.9926
38.3333,73.1173
46.6667,75.3474
46.6667,72.8006
51.6667,75.3859
53.3333,66.369
48.3333,76.2051
56.6667,75.7689
56.6667,75.7165
56.6667,74.3087
65,75.3116
73.3333,68.4592
70,69.9447
70,72.7042
66.6667,69.647
65,68.3723
66.6667,73.0433
61.6667,71.49
63.3333,72.4047
56.6667,74.5387
26.6667,71.2237
40,75.3358
41.6667,74.7019
38.3333,73.7071
45,76.1929
35,71.704
38.3333,74.4352
46.6667,77.1136
45,75.1036
51.6667,75.5682
75,64.2871
80,56.7198
76.6667,62.0472
75,65.8558
83.3333,65.8383
71.6667,65.8977
78.3333,66.7449
68.3333,67.3378
73.3333,64.7437
58.3333,76.3527
40,74.9361
70,73.2455
30,72.3729
46.6667,76.0946
60,71.7499
58.3333,72.8111
81.6667,67.4848
66.6667,76.5751
58.3333,75.0148
55,75.7424
31.6667,72.0585
65,73.7169
71.6667,68.7528
68.3333,73.8815
76.6667,70.0702
83.3333,68.0474
80,68.0414
71.6667,71.7236
51.6667,77.9888
70,69.4464
63.3333,73.2583
51.6667,71.6946
55,75.4592
61.6667,73.6508
55,77.7819
65,75.6128
76.6667,63.0986
80,67.5274
68.3333,73.3295
60,72.6969
50,76.8935
58.3333,73.9034
68.3333,76.4503
56.6667,72.8561
63.3333,67.0146
46.6667,75.5386
68.3333,72.0732
75,62.2822
63.3333,69.1757
80,67.4026
50,74.9797
55,70.9652
53.3333,76.6922
45,75.0482
56.6667,75.1214
73.3333,71.0573
83.3333,57.1133
85,62.6671
71.6667,69.3913
61.6667,74.9156
75,69.5492
65,74.1467
70,75.0171
75,71.3719
75,67.8828
80,66.5211
70,74.2265
75,67.4419
60,77.0849
71.6667,70.7788
28.3333,70.7055
28.3333,71.2007
48.3333,77.8554
55,73.3448
40,72.0462
40,72.1898
40,74.6427
41.6667,77.0266
48.3333,75.6107
35,74.9027
40,72.6894
50,75.5382
31.6667,68.5151
35,72.6764
46.6667,73.375
68.3333,66.0627
61.6667,71.4419
66.6667,74.1718
55,73.73
63.3333,72.3075
56.6667,66.6005
50,77.8313
73.3333,68.0772
56.6667,77.3348
60,74.0072
76.6667,62.8935
63.3333,78.5343
58.3333,67.3958
70,71.7356
55,76.4679
43.3333,72.5086
45,71.8964
51.6667,76.1825
26.6667,68.9036
46.6667,72.4466
58.3333,73.4728
71.6667,67.5559
76.6667,71.4711
71.6667,70.2173
76.6667,68.1586
38.3333,72.187
45,75.6394
58.3333,74.5321
56.6667,73.1511
50,73.8831
41.6667,69.6515
55,73.934
46.6667,75.777
56.6667,73.0985
48.3333,76.3194
60,74.543
63.3333,75.743
73.3333,70.1834
76.6667,68.1857
65,73.8953
50,74.8397
53.3333,75.3778
63.3333,75.9471
68.3333,73.0177
68.3333,74.6714
50,71.6787
53.3333,74.3501
61.6667,74.3503
53.3333,77.0579
63.3333,72.9217
65,72.4258
68.3333,69.7563
56.6667,73.3246
55,74.782
53.3333,71.984
65,72.5793
56.6667,72.7744
63.3333,69.5615
55,71.7029
43.3333,69.1768
55,72.354
56.6667,67.5491
60,73.4067
63.3333,66.3357
61.6667,74.7028
63.3333,75.3957
65,70.7566
56.6667,71.4993
63.3333,70.2777
60,72.4759
53.3333,68.9187
43.3333,71.149
55,72.9858
58.3333,74.4927
63.3333,74.4543
40,72.8
36.6667,75.6174
45,73.9551
41.6667,76.0158
45,76.4048
40,74.0149
51.6667,74.0943
56.6667,73.7198
63.3333,74.6512
60,73.2615
63.3333,76.5998
75,70.3556
58.3333,75.9221
63.3333,76.2301
80,65.121
65,73.0361
75,68.0499
83.3333,58.2846
70,73.8045
53.3333,73.3667
38.3333,74.8457
53.3333,74.8921
30,70.1554
46.6667,73.1965
55,74.4349
53.3333,75.4228
58.3333,72.8229
71.6667,67.2174
56.6667,74.3737
66.6667,67.2612
46.6667,76.2959
41.6667,75.3952
40,71.9387
38.3333,71.2716
48.3333,75.2931
36.6667,72.7273
58.3333,74.8644
73.3333,69.8561
66.6667,72.1575
76.6667,69.9743
33.3333,74.2421
50,75.4736
48.3333,76.2329
40,76.8271
45,69.9267
61.6667,74.5391
61.6667,74.4386
46.6667,74.1084
50,73.8933
50,78.3007
26.6667,69.2216
41.6667,76.2299
56.6667,74.2194
61.6667,74.8451
53.3333,75.9964
20,64.8942
16.6667,59.0505
58.3333,75.885
70,69.9895
53.3333,72.0568
78.3333,69.3965
65,75.4375
65,72.3701
60,78.8063
53.3333,75.8586
65,73.9169
43.3333,79.0052
65,71.947
81.6667,65.5781
73.3333,70.1946
40,72.3853
40,73.8889
45,71.8584
61.6667,74.8691
66.6667,73.3833
71.6667,74.1526
66.6667,72.7719
88.3333,55.8316
66.6667,69.5552
75,70.4965
63.3333,73.7303
51.6667,74.4258
60,73.7558
53.3333,73.5427
48.3333,77.4245
70,70.1771
86.6667,42.544
85,55.5905
75,67.4423
73.3333,71.683
31.6667,73.013
43.3333,66.74
51.6667,74.3967
56.6667,75.6905
48.3333,75.0596
50,78.6389
63.3333,73.9007
60,75.4617
58.3333,74.8968
36.6667,71.4351
28.3333,68.6769
41.6667,75.549
28.3333,70.8818
33.3333,69.3095
50,71.0216
46.6667,72.7153
51.6667,74.8663
45,73.5946
38.3333,74.4132
45,67.4539
71.6667,68.8426
53.3333,75.7687
48.3333,74.6055
65,72.4544
60,73.5304
60,75.7836
56.6667,74.2907
50,73.7617
63.3333,74.1865
65,68.4562
33.3333,67.1361
45,76.291
48.3333,63.0964
58.3333,74.7067
70,73.423
68.3333,70.3514
71.6667,71.1198
63.3333,73.8553
70,73.1018
73.3333,70.0536
53.3333,71.7442
55,75.3168
40,72.268
46.6667,69.615
41.6667,71.9257
61.6667,67.9808
78.3333,65.6944
78.3333,61.0937
80,64.7171
76.6667,64.8457
38.3333,71.8249
58.3333,76.6458
56.6667,71.4263
53.3333,75.8938
58.3333,73.8131
68.3333,70.1615
76.6667,65.0796
81.6667,67.5464
68.3333,70.8891
71.6667,72.9859
36.6667,73.3081
50,77.999
53.3333,75.3446
61.6667,73.4999
50,76.1926
68.3333,73.6315
68.3333,70.2403
68.3333,69.1062
71.6667,67.6112
78.3333,66.237
40,74.4575
30,71.7944
43.3333,75.2549
30,68.8435
36.6667,70.9862
38.3333,76.2162
43.3333,75.2768
31.6667,73.6035
41.6667,74.9588
35,74.7319
60,73.7163
45,70.7408
56.6667,74.5364
50,77.7849
50,76.2337
71.6667,67.1112
56.6667,75.5754
58.3333,73.1454
50,74.7114
46.6667,73.6441
28.3333,72.373
30,68.0236
36.6667,75.2182
36.6667,70.6183
51.6667,78.8416
41.6667,72.5826
40,73.6505
68.3333,64.4459
56.6667,75.0942
38.3333,74.1284
63.3333,72.2511
63.3333,73.4312
66.6667,72.4399
71.6667,72.0301
71.6667,72.5378
71.6667,71.9025
85,62.2157
76.6667,69.5876
50,74.7512
65,71.7475
36.6667,74.1939
51.6667,76.8416
28.3333,72.7081
33.3333,74.3038
30,71.0764
48.3333,75.5653
71.6667,75.2184
68.3333,69.1675
55,74.2518
75,63.3814
73.3333,67.6755
76.6667,69.2413
83.3333,62.6184
73.3333,71.9582
71.6667,70.9414
80,70.9492
81.6667,53.4178
75,68.9146
68.3333,75.3313
56.6667,75.606
38.3333,73.813
50,74.3866
36.6667,74.4119
33.3333,70.5966
43.3333,71.1977
51.6667,76.7012
63.3333,73.8499
63.3333,72.5286
56.6667,72.4639
40,74.4741
50,75.1971
46.6667,76.7619
33.3333,72.1502
56.6667,76.2405
48.3333,72.424
50,71.9968
83.3333,67.0791
76.6667,68.0086
66.6667,72.8762
80,62.7287
36.6667,74.0284
40,72.9678
23.3333,65.327
36.6667,75.0787
35,72.9057
38.3333,74.744
43.3333,74.2323
45,74.1351
50,74.6635
51.6667,74.3964
50,74.1506
45,75.6517
48.3333,73.4045
56.6667,67.819
56.6667,74.597
55,74.2947
70,70.2405
75,66.9018
63.3333,72.8007
71.6667,71.9864
63.3333,74.9763
70,69.6929
60,72.9597
55,70.8263
65,71.6892
78.3333,65.5076
76.6667,69.2082
80,67.8316
81.6667,67.6663
68.3333,73.7782
51.6667,76.718
55,75.6585
55,75.9534
40,74.2495
51.6667,76.9723
56.6667,74.1773
66.6667,74.1675
70,71.5085
58.3333,73.3705
61.6667,70.2314
51.6667,76.6594
50,76.6035
61.6667,73.9351
73.3333,70.3075
78.3333,68.495
76.6667,66.6751
86.6667,64.0611
83.3333,60.4316
58.3333,74.2773
78.3333,68.0816
41.6667,73.9334
41.6667,68.8774
46.6667,70.8092
48.3333,71.8783
45,76.8488
35,77.6609
60,71.8075
55,71.009
66.6667,74.9215
61.6667,74.8129
35,74.3752
36.6667,71.4183
48.3333,77.4302
53.3333,77.2473
58.3333,75.4987
61.6667,65.7336
61.6667,74.1161
51.6667,77.6767
70,70.1839
73.3333,69.0844
25,66.6251
38.3333,76.6778
46.6667,76.2061
40,74.8344
61.6667,72.6985
60,70.8175
61.6667,73.3816
66.6667,72.428
73.3333,70.5056
66.6667,74.2762
40,74.0189
28.3333,70.5837
43.3333,72.6249
43.3333,72.0957
50,77.1684
40,73.1275
68.3333,72.4449
71.6667,70.5812
76.6667,65.7601
80,61.4527
68.3333,73.8651
53.3333,74.4951
45,75.5218
48.3333,72.6739
45,75.044
61.6667,71.6839
51.6667,74.0801
60,76.3613
68.3333,73.1494
76.6667,70.0668
61.6667,74.45
51.6667,74.5458
60,74.2936
45,75.6487
50,74.5614
43.3333,74.4602
53.3333,74.5938
70,72.1228
50,74.425
43.3333,74.5518
26.6667,72.1223
38.3333,71.9955
30,72.7125
33.3333,73.6539
35,71.2307
41.6667,75.3171
50,73.9525
61.6667,69.9371
53.3333,74.8227
43.3333,75.656
36.6667,70.1415
38.3333,75.042
50,76.2172
46.6667,73.4771
48.3333,77.3036
45,75.5207
51.6667,76.6798
58.3333,77.1268
60,76.4354
46.6667,74.3019
80,62.55
68.3333,73.0726
63.3333,72.1697
66.6667,74.9713
71.6667,63.8494
56.6667,73.3114
78.3333,67.4292
76.6667,70.675
73.3333,63.8961
60,73.4037
25,71.3368
38.3333,76.0112
38.3333,74.1461
36.6667,73.2477
46.6667,76.6061
61.6667,74.7162
68.3333,72.2505
70,66.8478
63.3333,72.7267
63.3333,72.3326
61.6667,74.6689
66.6667,73.007
68.3333,70.9945
65,72.5759
63.3333,74.2654
56.6667,72.7325
61.6667,74.6221
65,74.1618
71.6667,72.2959
73.3333,70.3137
25,69.2117
45,70.1291
36.6667,71.2372
31.6667,69.6552
40,74.393
33.3333,71.0159
48.3333,73.1527
60,73.3301
66.6667,74.9084
56.6667,76.5499
78.3333,66.9738
66.6667,71.6019
75,72.0769
81.6667,64.6644
73.3333,66.5194
81.6667,68.0472
71.6667,71.1083
76.6667,64.9805
66.6667,71.5757
80,66.9012
60,71.4394
66.6667,72.4358
66.6667,73.4018
66.6667,74.3592
68.3333,69.0543
71.6667,67.6422
65,72.4935
58.3333,77.5737
68.3333,72.0986
41.6667,74.4208
50,71.131
33.3333,78.5688
45,74.9455
50,74.9681
71.6667,67.4157
66.6667,68.7912
66.6667,72.1953
63.3333,71.2303
63.3333,72.0046
50,61.1592
33.3333,69.6517
35,71.5072
33.3333,72.7444
51.6667,75.1343
65,79.4903
66.6667,62.2464
56.6667,67.2871
53.3333,74.3724
41.6667,73.4613
55,71.1938
21.6667,68.4741
28.3333,72.2528
26.6667,67.2322
36.6667,73.5462
36.6667,69.1508
41.6667,74.8559
35,72.2116
46.6667,75.5056
50,77.0304
55,71.5388
81.6667,65.3656
73.3333,72.5905
63.3333,72.2471
55,68.3295
78.3333,67.2358
81.6667,66.6011
70,65.7969
83.3333,52.1972
73.3333,72.6188
85,60.4782
50,73.1662
46.6667,71.787
45,74.5336
48.3333,75.3836
68.3333,68.6586
70,73.469
63.3333,72.9844
65,74.1952
63.3333,72.2946
51.6667,70.009
38.3333,76.6696
31.6667,71.3183
40,73.9889
31.6667,71.9528
31.6667,69.9991
40,74.4892
28.3333,71.4053
41.6667,76.0157
70,70.9819
45,69.3819
71.6667,71.1774
61.6667,75.2698
55,76.789
70,72.2991
78.3333,65.3137
63.3333,73.9651
56.6667,75.1828
63.3333,72.2953
58.3333,72.4503
75,66.9757
55,73.5505
55,75.29
35,73.7655
55,74.6139
38.3333,74.6331
36.6667,74.7113
58.3333,67.8979
58.3333,75.5205
60,72.6429
61.6667,69.365
43.3333,77.3096
63.3333,72.6086
50,77.9694
61.6667,73.4275
53.3333,73.4005
35,74.9311
35,73.9451
31.6667,70.1768
38.3333,75.7485
45,76.279
23.3333,67.4245
36.6667,71.9493
41.6667,73.6225
31.6667,73.981
61.6667,75.1728
61.6667,75.7165
75,70.1681
78.3333,61.352
73.3333,70.1943
58.3333,73.1339
45,76.5211
40,75.2548
35,72.954
55,74.9766
58.3333,73.9541
75,71.8875
63.3333,75.1306
78.3333,62.7992
66.6667,71.6443
61.6667,71.7446
48.3333,76.3452
45,73.6127
43.3333,73.4277
51.6667,74.0553
48.3333,74.4407
48.3333,74.6928
55,76.2902
51.6667,75.8697
46.6667,63.2298
73.3333,67.6148
38.3333,72.2071
50,69.7893
53.3333,72.5436
38.3333,76.0232
30,71.3895
58.3333,70.3862
60,77.9762
68.3333,68.0838
60,72.8438
53.3333,71.4249
48.3333,76.2334
63.3333,74.6139
61.6667,72.1348
61.6667,74.5816
63.3333,73.631
71.6667,69.4125
66.6667,71.6648
70,72.9706
60,73.299
73.3333,69.5343
23.3333,64.1213
55,76.2565
51.6667,74.2791
56.6667,71.6126
58.3333,73.3964
66.6667,68.9731
65,71.069
55,74.9457
56.6667,74.4204
53.3333,71.1599
63.3333,73.9668
78.3333,66.2258
65,71.7067
53.3333,74.0335
56.6667,74.5244
55,78.1541
68.3333,73.3389
63.3333,72.5128
61.6667,75.3594
53.3333,75.412
71.6667,68.2517
85,63.7817
81.6667,65.9979
75,66.4553
80,69.4974
61.6667,72.5023
76.6667,60.9498
83.3333,63.3314
66.6667,73.5814
50,76.41
43.3333,75.3815
48.3333,72.9283
50,77.0055
31.6667,72.1999
55,75.1447
61.6667,75.2563
88.3333,61.0202
76.6667,66.7638
71.6667,65.4125
68.3333,70.0031
48.3333,75.3974
70,74.3608
68.3333,71.5582
41.6667,71.8041
68.3333,69.0964
70,69.4204
78.3333,64.8706
78.3333,68.7538
70,62.5152
83.3333,62.8396
26.6667,68.4648
35,74.7691
26.6667,70.7601
35,72.846
33.3333,70.0006
31.6667,72.7097
48.3333,75.8228
56.6667,79.1781
71.6667,67.3024
76.6667,62.567
60,75.1351
65,67.767
56.6667,72.6662
53.3333,70.0587
63.3333,74.4217
71.6667,69.9386
61.6667,74.4654
63.3333,70.6918
58.3333,73.7975
48.3333,74.7123
48.3333,74.5312
58.3333,74.0817
48.3333,74.1579
58.3333,73.6827
61.6667,76.7229
50,75.4699
50,70.9944
51.6667,78.0071
58.3333,75.6854
61.6667,68.5195
43.3333,75.7335
40,69.0475
43.3333,74.6035
63.3333,74.7491
53.3333,72.9187
61.6667,74.3361
70,71.0884
75,66.5357
73.3333,66.5874
48.3333,75.7238
48.3333,74.6691
51.6667,76.6057
50,76.2944
48.3333,74.8154
60,73.7628
75,69.2992
55,76.6057
60,77.7099
63.3333,75.1613
51.6667,73.3241
35,73.2661
46.6667,73.1044
40,73.9382
46.6667,72.5771
25,68.3085
40,70.9418
46.6667,73.7574
40,71.8945
33.3333,71.9699
26.6667,71.2179
43.3333,75.5168
41.6667,73.1704
51.6667,77.2928
50,74.9824
56.6667,71.4429
63.3333,69.0161
56.6667,74.4388
55,74.9889
63.3333,74.2755
65,70.7238
38.3333,69.5517
28.3333,71.8156
23.3333,70.7745
26.6667,69.1996
16.6667,63.1709
35,74.1436
45,74.2932
43.3333,75.7972
48.3333,77.3945
28.3333,71.5957
60,71.8538
60,76.3757
55,71.5915
68.3333,73.4345
63.3333,76.9316
71.6667,68.7994
71.6667,70.4408
68.3333,69.2209
60,71.0826
58.3333,73.4058
43.3333,73.5168
30,71.4774
41.6667,71.0889
28.3333,71.7478
40,75.25
43.3333,71.7704
46.6667,75.0822
55,73.4955
41.6667,74.4542
65,73.4293
30,75.4912
55,70.4387
60,76.9548
45,74.8253
33.3333,66.5331
63.3333,75.2359
81.6667,67.6732
78.3333,68.0081
71.6667,65.7878
76.6667,69.1309
61.6667,69.5349
56.6667,72.2019
66.6667,74.5307
81.6667,67.6677
76.6667,68.4973
73.3333,72.4075
88.3333,55.3656
90,55.4758
73.3333,68.426
78.3333,65.9535
31.6667,73.9169
43.3333,76.1162
51.6667,71.3028
46.6667,72.3951
50,68.0888
50,77.5414
68.3333,73.7497
61.6667,72.5954
70,72.8305
51.6667,73.3789
23.3333,66.0697
28.3333,71.642
33.3333,69.706
36.6667,71.7702
31.6667,72.1845
31.6667,71.942
28.3333,70.3857
36.6667,71.8835
38.3333,74.6052
30,71.8573
20,70.4389
45,74.0693
36.6667,75.1964
36.6667,71.52
43.3333,72.9556
43.3333,72.841
48.3333,72.0159
38.3333,74.2348
58.3333,76.6145
50,76.7761
38.3333,73.7124
31.6667,71.2686
26.6667,71.1395
25,63.782
33.3333,73.3135
43.3333,73.9606
35,73.1306
46.6667,72.7315
48.3333,76.8889
46.6667,76.0729
45,75.2598
40,73.8225
48.3333,76.0561
45,72.4029
56.6667,76.6663
71.6667,71.2545
86.6667,63.438
81.6667,64.8931
78.3333,64.8247
70,72.9859
51.6667,70.3625
